TUNE_IDX,BATCH_SIZE,LEARNING_RATE,LAYERS,NEURONS,DROPOUT,ES_PATIENCE,EPOCHS,CLASS_WEIGHTS,OUTPUT_ACTIVATION
0001,32,0.001,1,"(128,)",0.0,20,100,True,softmax
0002,32,0.001,1,"(256,)",0.0,20,100,True,softmax
0003,32,0.001,1,"(512,)",0.0,20,100,True,softmax
0004,32,0.001,1,"(128,)",0.0,20,100,True,sigmoid
0005,32,0.001,1,"(256,)",0.0,20,100,True,sigmoid
0006,32,0.001,1,"(512,)",0.0,20,100,True,sigmoid
0007,32,0.001,1,"(128,)",0.2,20,100,True,softmax
0008,32,0.001,1,"(256,)",0.2,20,100,True,softmax
0009,32,0.001,1,"(512,)",0.2,20,100,True,softmax
0010,32,0.001,1,"(128,)",0.2,20,100,True,sigmoid
0011,32,0.001,1,"(256,)",0.2,20,100,True,sigmoid
0012,32,0.001,1,"(512,)",0.2,20,100,True,sigmoid
0013,32,0.001,2,"(128, 128)",0.0,20,100,True,softmax
0014,32,0.001,2,"(128, 256)",0.0,20,100,True,softmax
0015,32,0.001,2,"(128, 512)",0.0,20,100,True,softmax
0016,32,0.001,2,"(256, 128)",0.0,20,100,True,softmax
0017,32,0.001,2,"(256, 256)",0.0,20,100,True,softmax
0018,32,0.001,2,"(256, 512)",0.0,20,100,True,softmax
0019,32,0.001,2,"(512, 128)",0.0,20,100,True,softmax
0020,32,0.001,2,"(512, 256)",0.0,20,100,True,softmax
0021,32,0.001,2,"(512, 512)",0.0,20,100,True,softmax
0022,32,0.001,2,"(128, 128)",0.0,20,100,True,sigmoid
0023,32,0.001,2,"(128, 256)",0.0,20,100,True,sigmoid
0024,32,0.001,2,"(128, 512)",0.0,20,100,True,sigmoid
0025,32,0.001,2,"(256, 128)",0.0,20,100,True,sigmoid
0026,32,0.001,2,"(256, 256)",0.0,20,100,True,sigmoid
0027,32,0.001,2,"(256, 512)",0.0,20,100,True,sigmoid
0028,32,0.001,2,"(512, 128)",0.0,20,100,True,sigmoid
0029,32,0.001,2,"(512, 256)",0.0,20,100,True,sigmoid
0030,32,0.001,2,"(512, 512)",0.0,20,100,True,sigmoid
0031,32,0.001,2,"(128, 128)",0.2,20,100,True,softmax
0032,32,0.001,2,"(128, 256)",0.2,20,100,True,softmax
0033,32,0.001,2,"(128, 512)",0.2,20,100,True,softmax
0034,32,0.001,2,"(256, 128)",0.2,20,100,True,softmax
0035,32,0.001,2,"(256, 256)",0.2,20,100,True,softmax
0036,32,0.001,2,"(256, 512)",0.2,20,100,True,softmax
0037,32,0.001,2,"(512, 128)",0.2,20,100,True,softmax
0038,32,0.001,2,"(512, 256)",0.2,20,100,True,softmax
0039,32,0.001,2,"(512, 512)",0.2,20,100,True,softmax
0040,32,0.001,2,"(128, 128)",0.2,20,100,True,sigmoid
0041,32,0.001,2,"(128, 256)",0.2,20,100,True,sigmoid
0042,32,0.001,2,"(128, 512)",0.2,20,100,True,sigmoid
0043,32,0.001,2,"(256, 128)",0.2,20,100,True,sigmoid
0044,32,0.001,2,"(256, 256)",0.2,20,100,True,sigmoid
0045,32,0.001,2,"(256, 512)",0.2,20,100,True,sigmoid
0046,32,0.001,2,"(512, 128)",0.2,20,100,True,sigmoid
0047,32,0.001,2,"(512, 256)",0.2,20,100,True,sigmoid
0048,32,0.001,2,"(512, 512)",0.2,20,100,True,sigmoid
0049,32,0.001,3,"(128, 128, 128)",0.0,20,100,True,softmax
0050,32,0.001,3,"(128, 128, 256)",0.0,20,100,True,softmax
0051,32,0.001,3,"(128, 128, 512)",0.0,20,100,True,softmax
0052,32,0.001,3,"(128, 256, 128)",0.0,20,100,True,softmax
0053,32,0.001,3,"(128, 256, 256)",0.0,20,100,True,softmax
0054,32,0.001,3,"(128, 256, 512)",0.0,20,100,True,softmax
0055,32,0.001,3,"(128, 512, 128)",0.0,20,100,True,softmax
0056,32,0.001,3,"(128, 512, 256)",0.0,20,100,True,softmax
0057,32,0.001,3,"(128, 512, 512)",0.0,20,100,True,softmax
0058,32,0.001,3,"(256, 128, 128)",0.0,20,100,True,softmax
0059,32,0.001,3,"(256, 128, 256)",0.0,20,100,True,softmax
0060,32,0.001,3,"(256, 128, 512)",0.0,20,100,True,softmax
0061,32,0.001,3,"(256, 256, 128)",0.0,20,100,True,softmax
0062,32,0.001,3,"(256, 256, 256)",0.0,20,100,True,softmax
0063,32,0.001,3,"(256, 256, 512)",0.0,20,100,True,softmax
0064,32,0.001,3,"(256, 512, 128)",0.0,20,100,True,softmax
0065,32,0.001,3,"(256, 512, 256)",0.0,20,100,True,softmax
0066,32,0.001,3,"(256, 512, 512)",0.0,20,100,True,softmax
0067,32,0.001,3,"(512, 128, 128)",0.0,20,100,True,softmax
0068,32,0.001,3,"(512, 128, 256)",0.0,20,100,True,softmax
0069,32,0.001,3,"(512, 128, 512)",0.0,20,100,True,softmax
0070,32,0.001,3,"(512, 256, 128)",0.0,20,100,True,softmax
0071,32,0.001,3,"(512, 256, 256)",0.0,20,100,True,softmax
0072,32,0.001,3,"(512, 256, 512)",0.0,20,100,True,softmax
0073,32,0.001,3,"(512, 512, 128)",0.0,20,100,True,softmax
0074,32,0.001,3,"(512, 512, 256)",0.0,20,100,True,softmax
0075,32,0.001,3,"(512, 512, 512)",0.0,20,100,True,softmax
0076,32,0.001,3,"(128, 128, 128)",0.0,20,100,True,sigmoid
0077,32,0.001,3,"(128, 128, 256)",0.0,20,100,True,sigmoid
0078,32,0.001,3,"(128, 128, 512)",0.0,20,100,True,sigmoid
0079,32,0.001,3,"(128, 256, 128)",0.0,20,100,True,sigmoid
0080,32,0.001,3,"(128, 256, 256)",0.0,20,100,True,sigmoid
0081,32,0.001,3,"(128, 256, 512)",0.0,20,100,True,sigmoid
0082,32,0.001,3,"(128, 512, 128)",0.0,20,100,True,sigmoid
0083,32,0.001,3,"(128, 512, 256)",0.0,20,100,True,sigmoid
0084,32,0.001,3,"(128, 512, 512)",0.0,20,100,True,sigmoid
0085,32,0.001,3,"(256, 128, 128)",0.0,20,100,True,sigmoid
0086,32,0.001,3,"(256, 128, 256)",0.0,20,100,True,sigmoid
0087,32,0.001,3,"(256, 128, 512)",0.0,20,100,True,sigmoid
0088,32,0.001,3,"(256, 256, 128)",0.0,20,100,True,sigmoid
0089,32,0.001,3,"(256, 256, 256)",0.0,20,100,True,sigmoid
0090,32,0.001,3,"(256, 256, 512)",0.0,20,100,True,sigmoid
0091,32,0.001,3,"(256, 512, 128)",0.0,20,100,True,sigmoid
0092,32,0.001,3,"(256, 512, 256)",0.0,20,100,True,sigmoid
0093,32,0.001,3,"(256, 512, 512)",0.0,20,100,True,sigmoid
0094,32,0.001,3,"(512, 128, 128)",0.0,20,100,True,sigmoid
0095,32,0.001,3,"(512, 128, 256)",0.0,20,100,True,sigmoid
0096,32,0.001,3,"(512, 128, 512)",0.0,20,100,True,sigmoid
0097,32,0.001,3,"(512, 256, 128)",0.0,20,100,True,sigmoid
0098,32,0.001,3,"(512, 256, 256)",0.0,20,100,True,sigmoid
0099,32,0.001,3,"(512, 256, 512)",0.0,20,100,True,sigmoid
0100,32,0.001,3,"(512, 512, 128)",0.0,20,100,True,sigmoid
0101,32,0.001,3,"(512, 512, 256)",0.0,20,100,True,sigmoid
0102,32,0.001,3,"(512, 512, 512)",0.0,20,100,True,sigmoid
0103,32,0.001,3,"(128, 128, 128)",0.2,20,100,True,softmax
0104,32,0.001,3,"(128, 128, 256)",0.2,20,100,True,softmax
0105,32,0.001,3,"(128, 128, 512)",0.2,20,100,True,softmax
0106,32,0.001,3,"(128, 256, 128)",0.2,20,100,True,softmax
0107,32,0.001,3,"(128, 256, 256)",0.2,20,100,True,softmax
0108,32,0.001,3,"(128, 256, 512)",0.2,20,100,True,softmax
0109,32,0.001,3,"(128, 512, 128)",0.2,20,100,True,softmax
0110,32,0.001,3,"(128, 512, 256)",0.2,20,100,True,softmax
0111,32,0.001,3,"(128, 512, 512)",0.2,20,100,True,softmax
0112,32,0.001,3,"(256, 128, 128)",0.2,20,100,True,softmax
0113,32,0.001,3,"(256, 128, 256)",0.2,20,100,True,softmax
0114,32,0.001,3,"(256, 128, 512)",0.2,20,100,True,softmax
0115,32,0.001,3,"(256, 256, 128)",0.2,20,100,True,softmax
0116,32,0.001,3,"(256, 256, 256)",0.2,20,100,True,softmax
0117,32,0.001,3,"(256, 256, 512)",0.2,20,100,True,softmax
0118,32,0.001,3,"(256, 512, 128)",0.2,20,100,True,softmax
0119,32,0.001,3,"(256, 512, 256)",0.2,20,100,True,softmax
0120,32,0.001,3,"(256, 512, 512)",0.2,20,100,True,softmax
0121,32,0.001,3,"(512, 128, 128)",0.2,20,100,True,softmax
0122,32,0.001,3,"(512, 128, 256)",0.2,20,100,True,softmax
0123,32,0.001,3,"(512, 128, 512)",0.2,20,100,True,softmax
0124,32,0.001,3,"(512, 256, 128)",0.2,20,100,True,softmax
0125,32,0.001,3,"(512, 256, 256)",0.2,20,100,True,softmax
0126,32,0.001,3,"(512, 256, 512)",0.2,20,100,True,softmax
0127,32,0.001,3,"(512, 512, 128)",0.2,20,100,True,softmax
0128,32,0.001,3,"(512, 512, 256)",0.2,20,100,True,softmax
0129,32,0.001,3,"(512, 512, 512)",0.2,20,100,True,softmax
0130,32,0.001,3,"(128, 128, 128)",0.2,20,100,True,sigmoid
0131,32,0.001,3,"(128, 128, 256)",0.2,20,100,True,sigmoid
0132,32,0.001,3,"(128, 128, 512)",0.2,20,100,True,sigmoid
0133,32,0.001,3,"(128, 256, 128)",0.2,20,100,True,sigmoid
0134,32,0.001,3,"(128, 256, 256)",0.2,20,100,True,sigmoid
0135,32,0.001,3,"(128, 256, 512)",0.2,20,100,True,sigmoid
0136,32,0.001,3,"(128, 512, 128)",0.2,20,100,True,sigmoid
0137,32,0.001,3,"(128, 512, 256)",0.2,20,100,True,sigmoid
0138,32,0.001,3,"(128, 512, 512)",0.2,20,100,True,sigmoid
0139,32,0.001,3,"(256, 128, 128)",0.2,20,100,True,sigmoid
0140,32,0.001,3,"(256, 128, 256)",0.2,20,100,True,sigmoid
0141,32,0.001,3,"(256, 128, 512)",0.2,20,100,True,sigmoid
0142,32,0.001,3,"(256, 256, 128)",0.2,20,100,True,sigmoid
0143,32,0.001,3,"(256, 256, 256)",0.2,20,100,True,sigmoid
0144,32,0.001,3,"(256, 256, 512)",0.2,20,100,True,sigmoid
0145,32,0.001,3,"(256, 512, 128)",0.2,20,100,True,sigmoid
0146,32,0.001,3,"(256, 512, 256)",0.2,20,100,True,sigmoid
0147,32,0.001,3,"(256, 512, 512)",0.2,20,100,True,sigmoid
0148,32,0.001,3,"(512, 128, 128)",0.2,20,100,True,sigmoid
0149,32,0.001,3,"(512, 128, 256)",0.2,20,100,True,sigmoid
0150,32,0.001,3,"(512, 128, 512)",0.2,20,100,True,sigmoid
0151,32,0.001,3,"(512, 256, 128)",0.2,20,100,True,sigmoid
0152,32,0.001,3,"(512, 256, 256)",0.2,20,100,True,sigmoid
0153,32,0.001,3,"(512, 256, 512)",0.2,20,100,True,sigmoid
0154,32,0.001,3,"(512, 512, 128)",0.2,20,100,True,sigmoid
0155,32,0.001,3,"(512, 512, 256)",0.2,20,100,True,sigmoid
0156,32,0.001,3,"(512, 512, 512)",0.2,20,100,True,sigmoid
0157,32,0.001,4,"(128, 128, 128, 128)",0.0,20,100,True,softmax
0158,32,0.001,4,"(128, 128, 128, 256)",0.0,20,100,True,softmax
0159,32,0.001,4,"(128, 128, 128, 512)",0.0,20,100,True,softmax
0160,32,0.001,4,"(128, 128, 256, 128)",0.0,20,100,True,softmax
0161,32,0.001,4,"(128, 128, 256, 256)",0.0,20,100,True,softmax
0162,32,0.001,4,"(128, 128, 256, 512)",0.0,20,100,True,softmax
0163,32,0.001,4,"(128, 128, 512, 128)",0.0,20,100,True,softmax
0164,32,0.001,4,"(128, 128, 512, 256)",0.0,20,100,True,softmax
0165,32,0.001,4,"(128, 128, 512, 512)",0.0,20,100,True,softmax
0166,32,0.001,4,"(128, 256, 128, 128)",0.0,20,100,True,softmax
0167,32,0.001,4,"(128, 256, 128, 256)",0.0,20,100,True,softmax
0168,32,0.001,4,"(128, 256, 128, 512)",0.0,20,100,True,softmax
0169,32,0.001,4,"(128, 256, 256, 128)",0.0,20,100,True,softmax
0170,32,0.001,4,"(128, 256, 256, 256)",0.0,20,100,True,softmax
0171,32,0.001,4,"(128, 256, 256, 512)",0.0,20,100,True,softmax
0172,32,0.001,4,"(128, 256, 512, 128)",0.0,20,100,True,softmax
0173,32,0.001,4,"(128, 256, 512, 256)",0.0,20,100,True,softmax
0174,32,0.001,4,"(128, 256, 512, 512)",0.0,20,100,True,softmax
0175,32,0.001,4,"(128, 512, 128, 128)",0.0,20,100,True,softmax
0176,32,0.001,4,"(128, 512, 128, 256)",0.0,20,100,True,softmax
0177,32,0.001,4,"(128, 512, 128, 512)",0.0,20,100,True,softmax
0178,32,0.001,4,"(128, 512, 256, 128)",0.0,20,100,True,softmax
0179,32,0.001,4,"(128, 512, 256, 256)",0.0,20,100,True,softmax
0180,32,0.001,4,"(128, 512, 256, 512)",0.0,20,100,True,softmax
0181,32,0.001,4,"(128, 512, 512, 128)",0.0,20,100,True,softmax
0182,32,0.001,4,"(128, 512, 512, 256)",0.0,20,100,True,softmax
0183,32,0.001,4,"(128, 512, 512, 512)",0.0,20,100,True,softmax
0184,32,0.001,4,"(256, 128, 128, 128)",0.0,20,100,True,softmax
0185,32,0.001,4,"(256, 128, 128, 256)",0.0,20,100,True,softmax
0186,32,0.001,4,"(256, 128, 128, 512)",0.0,20,100,True,softmax
0187,32,0.001,4,"(256, 128, 256, 128)",0.0,20,100,True,softmax
0188,32,0.001,4,"(256, 128, 256, 256)",0.0,20,100,True,softmax
0189,32,0.001,4,"(256, 128, 256, 512)",0.0,20,100,True,softmax
0190,32,0.001,4,"(256, 128, 512, 128)",0.0,20,100,True,softmax
0191,32,0.001,4,"(256, 128, 512, 256)",0.0,20,100,True,softmax
0192,32,0.001,4,"(256, 128, 512, 512)",0.0,20,100,True,softmax
0193,32,0.001,4,"(256, 256, 128, 128)",0.0,20,100,True,softmax
0194,32,0.001,4,"(256, 256, 128, 256)",0.0,20,100,True,softmax
0195,32,0.001,4,"(256, 256, 128, 512)",0.0,20,100,True,softmax
0196,32,0.001,4,"(256, 256, 256, 128)",0.0,20,100,True,softmax
0197,32,0.001,4,"(256, 256, 256, 256)",0.0,20,100,True,softmax
0198,32,0.001,4,"(256, 256, 256, 512)",0.0,20,100,True,softmax
0199,32,0.001,4,"(256, 256, 512, 128)",0.0,20,100,True,softmax
0200,32,0.001,4,"(256, 256, 512, 256)",0.0,20,100,True,softmax
0201,32,0.001,4,"(256, 256, 512, 512)",0.0,20,100,True,softmax
0202,32,0.001,4,"(256, 512, 128, 128)",0.0,20,100,True,softmax
0203,32,0.001,4,"(256, 512, 128, 256)",0.0,20,100,True,softmax
0204,32,0.001,4,"(256, 512, 128, 512)",0.0,20,100,True,softmax
0205,32,0.001,4,"(256, 512, 256, 128)",0.0,20,100,True,softmax
0206,32,0.001,4,"(256, 512, 256, 256)",0.0,20,100,True,softmax
0207,32,0.001,4,"(256, 512, 256, 512)",0.0,20,100,True,softmax
0208,32,0.001,4,"(256, 512, 512, 128)",0.0,20,100,True,softmax
0209,32,0.001,4,"(256, 512, 512, 256)",0.0,20,100,True,softmax
0210,32,0.001,4,"(256, 512, 512, 512)",0.0,20,100,True,softmax
0211,32,0.001,4,"(512, 128, 128, 128)",0.0,20,100,True,softmax
0212,32,0.001,4,"(512, 128, 128, 256)",0.0,20,100,True,softmax
0213,32,0.001,4,"(512, 128, 128, 512)",0.0,20,100,True,softmax
0214,32,0.001,4,"(512, 128, 256, 128)",0.0,20,100,True,softmax
0215,32,0.001,4,"(512, 128, 256, 256)",0.0,20,100,True,softmax
0216,32,0.001,4,"(512, 128, 256, 512)",0.0,20,100,True,softmax
0217,32,0.001,4,"(512, 128, 512, 128)",0.0,20,100,True,softmax
0218,32,0.001,4,"(512, 128, 512, 256)",0.0,20,100,True,softmax
0219,32,0.001,4,"(512, 128, 512, 512)",0.0,20,100,True,softmax
0220,32,0.001,4,"(512, 256, 128, 128)",0.0,20,100,True,softmax
0221,32,0.001,4,"(512, 256, 128, 256)",0.0,20,100,True,softmax
0222,32,0.001,4,"(512, 256, 128, 512)",0.0,20,100,True,softmax
0223,32,0.001,4,"(512, 256, 256, 128)",0.0,20,100,True,softmax
0224,32,0.001,4,"(512, 256, 256, 256)",0.0,20,100,True,softmax
0225,32,0.001,4,"(512, 256, 256, 512)",0.0,20,100,True,softmax
0226,32,0.001,4,"(512, 256, 512, 128)",0.0,20,100,True,softmax
0227,32,0.001,4,"(512, 256, 512, 256)",0.0,20,100,True,softmax
0228,32,0.001,4,"(512, 256, 512, 512)",0.0,20,100,True,softmax
0229,32,0.001,4,"(512, 512, 128, 128)",0.0,20,100,True,softmax
0230,32,0.001,4,"(512, 512, 128, 256)",0.0,20,100,True,softmax
0231,32,0.001,4,"(512, 512, 128, 512)",0.0,20,100,True,softmax
0232,32,0.001,4,"(512, 512, 256, 128)",0.0,20,100,True,softmax
0233,32,0.001,4,"(512, 512, 256, 256)",0.0,20,100,True,softmax
0234,32,0.001,4,"(512, 512, 256, 512)",0.0,20,100,True,softmax
0235,32,0.001,4,"(512, 512, 512, 128)",0.0,20,100,True,softmax
0236,32,0.001,4,"(512, 512, 512, 256)",0.0,20,100,True,softmax
0237,32,0.001,4,"(512, 512, 512, 512)",0.0,20,100,True,softmax
0238,32,0.001,4,"(128, 128, 128, 128)",0.0,20,100,True,sigmoid
0239,32,0.001,4,"(128, 128, 128, 256)",0.0,20,100,True,sigmoid
0240,32,0.001,4,"(128, 128, 128, 512)",0.0,20,100,True,sigmoid
0241,32,0.001,4,"(128, 128, 256, 128)",0.0,20,100,True,sigmoid
0242,32,0.001,4,"(128, 128, 256, 256)",0.0,20,100,True,sigmoid
0243,32,0.001,4,"(128, 128, 256, 512)",0.0,20,100,True,sigmoid
0244,32,0.001,4,"(128, 128, 512, 128)",0.0,20,100,True,sigmoid
0245,32,0.001,4,"(128, 128, 512, 256)",0.0,20,100,True,sigmoid
0246,32,0.001,4,"(128, 128, 512, 512)",0.0,20,100,True,sigmoid
0247,32,0.001,4,"(128, 256, 128, 128)",0.0,20,100,True,sigmoid
0248,32,0.001,4,"(128, 256, 128, 256)",0.0,20,100,True,sigmoid
0249,32,0.001,4,"(128, 256, 128, 512)",0.0,20,100,True,sigmoid
0250,32,0.001,4,"(128, 256, 256, 128)",0.0,20,100,True,sigmoid
0251,32,0.001,4,"(128, 256, 256, 256)",0.0,20,100,True,sigmoid
0252,32,0.001,4,"(128, 256, 256, 512)",0.0,20,100,True,sigmoid
0253,32,0.001,4,"(128, 256, 512, 128)",0.0,20,100,True,sigmoid
0254,32,0.001,4,"(128, 256, 512, 256)",0.0,20,100,True,sigmoid
0255,32,0.001,4,"(128, 256, 512, 512)",0.0,20,100,True,sigmoid
0256,32,0.001,4,"(128, 512, 128, 128)",0.0,20,100,True,sigmoid
0257,32,0.001,4,"(128, 512, 128, 256)",0.0,20,100,True,sigmoid
0258,32,0.001,4,"(128, 512, 128, 512)",0.0,20,100,True,sigmoid
0259,32,0.001,4,"(128, 512, 256, 128)",0.0,20,100,True,sigmoid
0260,32,0.001,4,"(128, 512, 256, 256)",0.0,20,100,True,sigmoid
0261,32,0.001,4,"(128, 512, 256, 512)",0.0,20,100,True,sigmoid
0262,32,0.001,4,"(128, 512, 512, 128)",0.0,20,100,True,sigmoid
0263,32,0.001,4,"(128, 512, 512, 256)",0.0,20,100,True,sigmoid
0264,32,0.001,4,"(128, 512, 512, 512)",0.0,20,100,True,sigmoid
0265,32,0.001,4,"(256, 128, 128, 128)",0.0,20,100,True,sigmoid
0266,32,0.001,4,"(256, 128, 128, 256)",0.0,20,100,True,sigmoid
0267,32,0.001,4,"(256, 128, 128, 512)",0.0,20,100,True,sigmoid
0268,32,0.001,4,"(256, 128, 256, 128)",0.0,20,100,True,sigmoid
0269,32,0.001,4,"(256, 128, 256, 256)",0.0,20,100,True,sigmoid
0270,32,0.001,4,"(256, 128, 256, 512)",0.0,20,100,True,sigmoid
0271,32,0.001,4,"(256, 128, 512, 128)",0.0,20,100,True,sigmoid
0272,32,0.001,4,"(256, 128, 512, 256)",0.0,20,100,True,sigmoid
0273,32,0.001,4,"(256, 128, 512, 512)",0.0,20,100,True,sigmoid
0274,32,0.001,4,"(256, 256, 128, 128)",0.0,20,100,True,sigmoid
0275,32,0.001,4,"(256, 256, 128, 256)",0.0,20,100,True,sigmoid
0276,32,0.001,4,"(256, 256, 128, 512)",0.0,20,100,True,sigmoid
0277,32,0.001,4,"(256, 256, 256, 128)",0.0,20,100,True,sigmoid
0278,32,0.001,4,"(256, 256, 256, 256)",0.0,20,100,True,sigmoid
0279,32,0.001,4,"(256, 256, 256, 512)",0.0,20,100,True,sigmoid
0280,32,0.001,4,"(256, 256, 512, 128)",0.0,20,100,True,sigmoid
0281,32,0.001,4,"(256, 256, 512, 256)",0.0,20,100,True,sigmoid
0282,32,0.001,4,"(256, 256, 512, 512)",0.0,20,100,True,sigmoid
0283,32,0.001,4,"(256, 512, 128, 128)",0.0,20,100,True,sigmoid
0284,32,0.001,4,"(256, 512, 128, 256)",0.0,20,100,True,sigmoid
0285,32,0.001,4,"(256, 512, 128, 512)",0.0,20,100,True,sigmoid
0286,32,0.001,4,"(256, 512, 256, 128)",0.0,20,100,True,sigmoid
0287,32,0.001,4,"(256, 512, 256, 256)",0.0,20,100,True,sigmoid
0288,32,0.001,4,"(256, 512, 256, 512)",0.0,20,100,True,sigmoid
0289,32,0.001,4,"(256, 512, 512, 128)",0.0,20,100,True,sigmoid
0290,32,0.001,4,"(256, 512, 512, 256)",0.0,20,100,True,sigmoid
0291,32,0.001,4,"(256, 512, 512, 512)",0.0,20,100,True,sigmoid
0292,32,0.001,4,"(512, 128, 128, 128)",0.0,20,100,True,sigmoid
0293,32,0.001,4,"(512, 128, 128, 256)",0.0,20,100,True,sigmoid
0294,32,0.001,4,"(512, 128, 128, 512)",0.0,20,100,True,sigmoid
0295,32,0.001,4,"(512, 128, 256, 128)",0.0,20,100,True,sigmoid
0296,32,0.001,4,"(512, 128, 256, 256)",0.0,20,100,True,sigmoid
0297,32,0.001,4,"(512, 128, 256, 512)",0.0,20,100,True,sigmoid
0298,32,0.001,4,"(512, 128, 512, 128)",0.0,20,100,True,sigmoid
0299,32,0.001,4,"(512, 128, 512, 256)",0.0,20,100,True,sigmoid
0300,32,0.001,4,"(512, 128, 512, 512)",0.0,20,100,True,sigmoid
0301,32,0.001,4,"(512, 256, 128, 128)",0.0,20,100,True,sigmoid
0302,32,0.001,4,"(512, 256, 128, 256)",0.0,20,100,True,sigmoid
0303,32,0.001,4,"(512, 256, 128, 512)",0.0,20,100,True,sigmoid
0304,32,0.001,4,"(512, 256, 256, 128)",0.0,20,100,True,sigmoid
0305,32,0.001,4,"(512, 256, 256, 256)",0.0,20,100,True,sigmoid
0306,32,0.001,4,"(512, 256, 256, 512)",0.0,20,100,True,sigmoid
0307,32,0.001,4,"(512, 256, 512, 128)",0.0,20,100,True,sigmoid
0308,32,0.001,4,"(512, 256, 512, 256)",0.0,20,100,True,sigmoid
0309,32,0.001,4,"(512, 256, 512, 512)",0.0,20,100,True,sigmoid
0310,32,0.001,4,"(512, 512, 128, 128)",0.0,20,100,True,sigmoid
0311,32,0.001,4,"(512, 512, 128, 256)",0.0,20,100,True,sigmoid
0312,32,0.001,4,"(512, 512, 128, 512)",0.0,20,100,True,sigmoid
0313,32,0.001,4,"(512, 512, 256, 128)",0.0,20,100,True,sigmoid
0314,32,0.001,4,"(512, 512, 256, 256)",0.0,20,100,True,sigmoid
0315,32,0.001,4,"(512, 512, 256, 512)",0.0,20,100,True,sigmoid
0316,32,0.001,4,"(512, 512, 512, 128)",0.0,20,100,True,sigmoid
0317,32,0.001,4,"(512, 512, 512, 256)",0.0,20,100,True,sigmoid
0318,32,0.001,4,"(512, 512, 512, 512)",0.0,20,100,True,sigmoid
0319,32,0.001,4,"(128, 128, 128, 128)",0.2,20,100,True,softmax
0320,32,0.001,4,"(128, 128, 128, 256)",0.2,20,100,True,softmax
0321,32,0.001,4,"(128, 128, 128, 512)",0.2,20,100,True,softmax
0322,32,0.001,4,"(128, 128, 256, 128)",0.2,20,100,True,softmax
0323,32,0.001,4,"(128, 128, 256, 256)",0.2,20,100,True,softmax
0324,32,0.001,4,"(128, 128, 256, 512)",0.2,20,100,True,softmax
0325,32,0.001,4,"(128, 128, 512, 128)",0.2,20,100,True,softmax
0326,32,0.001,4,"(128, 128, 512, 256)",0.2,20,100,True,softmax
0327,32,0.001,4,"(128, 128, 512, 512)",0.2,20,100,True,softmax
0328,32,0.001,4,"(128, 256, 128, 128)",0.2,20,100,True,softmax
0329,32,0.001,4,"(128, 256, 128, 256)",0.2,20,100,True,softmax
0330,32,0.001,4,"(128, 256, 128, 512)",0.2,20,100,True,softmax
0331,32,0.001,4,"(128, 256, 256, 128)",0.2,20,100,True,softmax
0332,32,0.001,4,"(128, 256, 256, 256)",0.2,20,100,True,softmax
0333,32,0.001,4,"(128, 256, 256, 512)",0.2,20,100,True,softmax
0334,32,0.001,4,"(128, 256, 512, 128)",0.2,20,100,True,softmax
0335,32,0.001,4,"(128, 256, 512, 256)",0.2,20,100,True,softmax
0336,32,0.001,4,"(128, 256, 512, 512)",0.2,20,100,True,softmax
0337,32,0.001,4,"(128, 512, 128, 128)",0.2,20,100,True,softmax
0338,32,0.001,4,"(128, 512, 128, 256)",0.2,20,100,True,softmax
0339,32,0.001,4,"(128, 512, 128, 512)",0.2,20,100,True,softmax
0340,32,0.001,4,"(128, 512, 256, 128)",0.2,20,100,True,softmax
0341,32,0.001,4,"(128, 512, 256, 256)",0.2,20,100,True,softmax
0342,32,0.001,4,"(128, 512, 256, 512)",0.2,20,100,True,softmax
0343,32,0.001,4,"(128, 512, 512, 128)",0.2,20,100,True,softmax
0344,32,0.001,4,"(128, 512, 512, 256)",0.2,20,100,True,softmax
0345,32,0.001,4,"(128, 512, 512, 512)",0.2,20,100,True,softmax
0346,32,0.001,4,"(256, 128, 128, 128)",0.2,20,100,True,softmax
0347,32,0.001,4,"(256, 128, 128, 256)",0.2,20,100,True,softmax
0348,32,0.001,4,"(256, 128, 128, 512)",0.2,20,100,True,softmax
0349,32,0.001,4,"(256, 128, 256, 128)",0.2,20,100,True,softmax
0350,32,0.001,4,"(256, 128, 256, 256)",0.2,20,100,True,softmax
0351,32,0.001,4,"(256, 128, 256, 512)",0.2,20,100,True,softmax
0352,32,0.001,4,"(256, 128, 512, 128)",0.2,20,100,True,softmax
0353,32,0.001,4,"(256, 128, 512, 256)",0.2,20,100,True,softmax
0354,32,0.001,4,"(256, 128, 512, 512)",0.2,20,100,True,softmax
0355,32,0.001,4,"(256, 256, 128, 128)",0.2,20,100,True,softmax
0356,32,0.001,4,"(256, 256, 128, 256)",0.2,20,100,True,softmax
0357,32,0.001,4,"(256, 256, 128, 512)",0.2,20,100,True,softmax
0358,32,0.001,4,"(256, 256, 256, 128)",0.2,20,100,True,softmax
0359,32,0.001,4,"(256, 256, 256, 256)",0.2,20,100,True,softmax
0360,32,0.001,4,"(256, 256, 256, 512)",0.2,20,100,True,softmax
0361,32,0.001,4,"(256, 256, 512, 128)",0.2,20,100,True,softmax
0362,32,0.001,4,"(256, 256, 512, 256)",0.2,20,100,True,softmax
0363,32,0.001,4,"(256, 256, 512, 512)",0.2,20,100,True,softmax
0364,32,0.001,4,"(256, 512, 128, 128)",0.2,20,100,True,softmax
